config,instance,severity,method,policy_source,seed,total_cost,departed,cpu,breakdown_count
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,6,6709.904,12,559.1587,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,7,7069.0622,17,415.8272,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,8,7019.6816,16,438.7301,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,9,6905.0764,12,575.423,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,10,6963.999,16,435.2499,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,11,7074.983,14,505.3559,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,12,6532.7412,9,725.8601,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,13,7115.9462,12,592.9955,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,14,6711.26,11,610.1145,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,15,6511.0326,9,723.4481,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,16,6895.2306,11,626.8391,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,17,7383.9778,19,388.6304,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,18,7303.8856,16,456.4929,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,19,6897.8828,16,431.1177,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,20,6880.6258,13,529.2789,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,21,6784.0064,13,521.8466,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,22,7475.275,18,415.2931,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,23,6724.4328,13,517.2641,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,24,6648.5318,12,554.0443,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,25,6814.2632,14,486.7331,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,26,7218.74,16,451.1713,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,27,7068.971,15,471.2647,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,28,6864.88,15,457.6587,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,29,7296.2508,17,429.1912,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,30,6777.5362,11,616.1397,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,31,6564.312,11,596.7556,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,32,6985.943,13,537.3802,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,33,6760.2002,12,563.35,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,34,6954.4728,16,434.6546,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,35,6942.905,13,534.0696,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,36,6599.3614,10,659.9361,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,37,7034.1284,15,468.9419,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,38,6905.8528,14,493.2752,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,39,7111.0114,16,444.4382,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,40,6437.6618,10,643.7662,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,41,6703.0154,13,515.6166,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,42,6846.0896,13,526.6223,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,43,6948.1922,16,434.262,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,44,7260.9058,15,484.0604,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,45,7112.891,16,444.5557,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,46,7127.0402,15,475.136,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,47,6920.491,12,576.7076,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,48,6419.9402,9,713.3267,
j15c10a1__stationary.json,j15c10a1,stationary,VanillaTS,ns:run_sweep.run_bandit_episode,49,7352.7738,14,525.1981,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,0,7198.671,16,449.9169,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,1,7192.584,17,423.0932,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,2,7446.07,16,465.3794,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,3,7126.5118,15,475.1008,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,4,6876.91,12,573.0758,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,5,6896.7494,14,492.625,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,6,6681.5692,12,556.7974,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,7,6697.3852,14,478.3847,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,8,6717.1992,13,516.7076,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,9,7114.5732,14,508.1838,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,10,6871.3032,15,458.0869,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,11,7175.205,15,478.347,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,12,6249.218,7,892.7454,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,13,6922.9938,14,494.4996,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,14,6934.3382,13,533.4106,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,15,6806.6308,12,567.2192,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,16,6568.6336,10,656.8634,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,17,7460.4206,16,466.2763,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,18,7292.1626,16,455.7602,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,19,7308.9106,15,487.2607,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,20,7109.5474,15,473.9698,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,21,7156.0662,13,550.4666,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,22,7376.4982,17,433.9117,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,23,7162.8004,18,397.9334,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,24,6681.2472,12,556.7706,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,25,7294.6862,16,455.9179,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,26,7207.4322,14,514.8166,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,27,7166.0874,15,477.7392,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,28,6594.8476,12,549.5706,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,29,7721.7964,18,428.9887,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,30,6754.3774,13,519.5675,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,31,6456.9318,12,538.0777,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,32,6778.1584,12,564.8465,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,33,6831.609,11,621.0554,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,34,7022.8202,15,468.188,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,35,7188.3342,15,479.2223,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,36,6904.1084,13,531.0853,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,37,6972.7816,14,498.0558,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,38,6710.235,12,559.1863,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,39,7091.7442,14,506.5532,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,40,6418.4634,10,641.8463,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,41,6866.7334,12,572.2278,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,42,6487.8128,10,648.7813,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,43,7520.3826,20,376.0191,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,44,7333.9148,16,458.3697,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,45,7299.44,17,429.3788,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,46,7193.3086,14,513.8078,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,47,6893.2568,13,530.2505,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,48,6744.8514,11,613.1683,
j15c10a1__stationary.json,j15c10a1,stationary,HBQ,ns:run_sweep.run_bandit_episode,49,7428.868,15,495.2579,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),0,6584.4772,8,823.0597,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),1,7473.6588,9,830.4065,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),2,7534.4322,10,753.4432,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),3,7200.6158,8,900.077,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),4,6572.2592,7,938.8942,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),5,7058.7652,9,784.3072,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),6,7460.947,7,1065.8496,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),7,6824.0426,8,853.0053,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),8,7461.2826,8,932.6603,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),9,6909.4026,8,863.6753,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),10,7302.3926,9,811.377,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),11,7699.8874,9,855.543,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),12,6900.9802,8,862.6225,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),13,7423.0288,8,927.8786,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),14,6848.0924,7,978.2989,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),15,7044.7916,10,704.4792,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),16,7369.6862,6,1228.281,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),17,7414.2584,7,1059.1798,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),18,7271.1708,10,727.1171,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),19,6600.9264,10,660.0926,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),20,7544.2174,8,943.0272,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),21,6888.5724,6,1148.0954,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),22,7481.867,9,831.3186,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),23,6831.582,5,1366.3164,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),24,7102.1686,8,887.7711,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),25,7300.3302,7,1042.9043,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),26,7680.7344,8,960.0918,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),27,6976.5792,11,634.2345,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),28,7380.8932,7,1054.4133,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),29,8039.9258,10,803.9926,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),30,7473.086,8,934.1358,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),31,7390.451,8,923.8064,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),32,6765.1656,7,966.4522,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),33,7438.481,11,676.2255,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),34,7289.595,9,809.955,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),35,7020.6638,9,780.0738,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),36,7016.092,9,779.5658,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),37,7011.3818,6,1168.5636,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),38,7158.247,7,1022.6067,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),39,7711.456,7,1101.6366,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),40,7136.4142,9,792.9349,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),41,6940.665,5,1388.133,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),42,7070.277,5,1414.0554,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),43,6822.5966,9,758.0663,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),44,7264.4612,8,908.0577,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),45,7241.2266,10,724.1227,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),46,7502.1708,7,1071.7387,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),47,7042.5706,7,1006.0815,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),48,6644.1046,4,1661.0262,
j15c10b1__A070.json,j15c10b1,A070,ShortestQueue,ns:baselines.run_episode+fastpath(exact),49,7954.3564,11,723.1233,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),0,6584.4772,8,823.0597,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),1,7473.6588,9,830.4065,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),2,7414.7682,10,741.4768,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),3,7200.6158,8,900.077,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),4,6572.2592,7,938.8942,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),5,7058.7652,9,784.3072,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),6,7460.947,7,1065.8496,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),7,6824.0426,8,853.0053,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),8,7461.2826,8,932.6603,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),9,6909.4026,8,863.6753,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),10,7302.3926,9,811.377,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),11,7663.8666,8,957.9833,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),12,6900.9802,8,862.6225,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),13,7423.0288,8,927.8786,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),14,6851.9166,7,978.8452,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),15,7044.7916,10,704.4792,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),16,7362.4702,6,1227.0784,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),17,7406.5376,7,1058.0768,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),18,7271.1708,10,727.1171,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),19,6600.9264,10,660.0926,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),20,7544.2174,8,943.0272,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),21,6888.5724,6,1148.0954,
j15c10b1__A070.json,j15c10b1,A070,LeastUtilised,ns:baselines.run_episode+fastpath(exact),22,7481.867,9,831.3186,
